day,statename,PriceD,VolumeD,PriceR,VolumeR,state
8/9/08,Indiana,37.5,0,62.5,0,IN
8/9/08,Iowa,72.5,0,27.5,0,IA
8/9/08,Kansas,12.5,0,87.5,0,KS
8/9/08,Kentucky,6.7,0,93.3,0,KY
8/9/08,Louisiana,11.7,0,88.3,0,LA
8/9/08,Maine,84.3,20,15.7,20,ME
8/9/08,Maryland,89,0,11,0,MD
8/9/08,Massachusetts,92.5,0,7.5,0,MA
8/9/08,Michigan,70,0,30,0,MI
8/9/08,Minnesota,84.2,43,15.8,8,MN
8/9/08,Mississippi,15.8,0,84.2,0,MS
8/9/08,Missouri,37,0,63,0,MO
8/9/08,Montana,37,0,63,0,MT
8/9/08,Nebraska,14,0,86,0,NE
8/9/08,Nevada,49,5,51,5,NV
8/9/08,New Hampshire,57.5,11,42.5,0,NH
8/9/08,New Jersey,88,0,12,0,NJ
8/9/08,New Mexico,72.9,0,27.1,0,NM
8/9/08,New York,93,0,7,50,NY
8/9/08,North Carolina,30,0,70,0,NC
8/9/08,North Dakota,28,0,72,0,ND
8/9/08,Ohio,59,0,41,0,OH
8/9/08,Oklahoma,7.5,0,92.5,0,OK
8/9/08,Oregon,86.7,0,13.3,0,OR
8/9/08,Pennsylvania,73.5,0,26.5,0,PA
8/9/08,Rhode Island,92.5,0,7.5,0,RI
8/9/08,South Carolina,12,0,88,0,SC
8/9/08,South Dakota,22,0,78,0,SD
8/9/08,Tennessee,11,0,89,0,TN
8/9/08,Texas,11.5,0,88.5,0,TX
8/9/08,Utah,7.5,0,92.5,0,UT
8/9/08,Vermont,91,0,9,0,VT
8/9/08,Virginia,54,0,46,0,VA
8/9/08,Washington,90.3,0,9.7,0,WA
8/9/08,West Virginia,12,0,88,0,WV
8/9/08,Wisconsin,80,0,20,0,WI
8/9/08,Wyoming,7.5,0,92.5,0,WY
8/10/08,Alabama,7,0,93,0,AL
8/10/08,Alaska,21.5,0,78.5,0,AK
8/10/08,Arizona,11,0,89,0,AZ
8/10/08,Arkansas,17.1,0,82.9,0,AR
8/10/08,California,89.3,0,10.7,0,CA
8/10/08,Colorado,63.4,0,36.6,0,CO
8/10/08,Connecticut,83.5,0,16.5,0,CT
8/10/08,Delaware,88,0,12,0,DE
8/10/08,District of Columbia,96.3,0,3.7,0,DC
8/10/08,Florida,37.6,0,63,0,FL
8/10/08,Georgia,18.5,0,81.5,0,GA
8/10/08,Hawaii,95.3,0,4.7,0,HI
8/10/08,Idaho,8.4,0,91.6,0,ID
8/10/08,Illinois,94,0,6,0,IL
8/10/08,Indiana,37.5,0,62.5,0,IN
8/10/08,Iowa,72.5,0,27.5,0,IA
8/10/08,Kansas,12.5,0,87.5,0,KS
8/10/08,Kentucky,6.7,0,93.3,0,KY
8/10/08,Louisiana,11.7,0,88.3,0,LA
8/10/08,Maine,84.3,0,16,0,ME
8/10/08,Maryland,89,0,11,0,MD
8/10/08,Massachusetts,92.5,0,7.5,0,MA
8/10/08,Michigan,70,0,30,0,MI
8/10/08,Minnesota,84.2,0,15.8,0,MN
8/10/08,Mississippi,15.8,0,84.2,0,MS
8/10/08,Missouri,37,0,63,0,MO
8/10/08,Montana,37,0,63,0,MT
8/10/08,Nebraska,14,0,86,0,NE
8/10/08,Nevada,50,0,51,0,NV
8/10/08,New Hampshire,57.5,0,42.5,0,NH
8/10/08,New Jersey,88,0,12,0,NJ
8/10/08,New Mexico,72.9,0,27.1,0,NM
8/10/08,New York,93,0,7,0,NY
8/10/08,North Carolina,30,0,70,0,NC
8/10/08,North Dakota,28,0,72,0,ND
8/10/08,Ohio,59,0,41,0,OH
8/10/08,Oklahoma,7.5,0,92.5,0,OK
8/10/08,Oregon,86.7,0,13.3,0,OR
8/10/08,Pennsylvania,73.5,0,26.5,0,PA
8/10/08,Rhode Island,92.5,0,7.5,0,RI
8/10/08,South Carolina,12,0,88,0,SC
8/10/08,South Dakota,22,0,78,0,SD
8/10/08,Tennessee,11,0,89,0,TN
8/10/08,Texas,11.5,0,88.5,0,TX
8/10/08,Utah,7.5,0,92.5,0,UT
8/10/08,Vermont,91,0,9,0,VT
8/10/08,Virginia,54,0,46,0,VA
8/10/08,Washington,90.3,0,9.7,0,WA
8/10/08,West Virginia,12,0,88,0,WV
8/10/08,Wisconsin,80,0,20,0,WI
8/10/08,Wyoming,7.5,0,92.5,0,WY
8/11/08,Alabama,7,0,93,0,AL
8/11/08,Alaska,22,0,78,0,AK
8/11/08,Arizona,11,0,89,0,AZ
8/11/08,Arkansas,17.1,0,82.9,10,AR
8/11/08,California,87.8,0,12.2,0,CA
8/11/08,Colorado,62.9,0,37.1,0,CO
8/11/08,Connecticut,84.8,0,15.2,0,CT
8/11/08,Delaware,88,0,12,0,DE
8/11/08,District of Columbia,96.3,0,3.7,0,DC
8/11/08,Florida,36.1,5,63.9,5,FL
8/11/08,Georgia,18.4,0,81.6,13,GA
8/11/08,Hawaii,95.2,0,4.8,0,HI
8/11/08,Idaho,8.4,0,91.6,0,ID
8/11/08,Illinois,95.5,0,4.5,0,IL
8/11/08,Indiana,35.1,0,64.9,4,IN
8/11/08,Iowa,72.5,0,27.5,0,IA
8/11/08,Kansas,12.5,0,87.5,0,KS
8/11/08,Kentucky,6.7,0,93.3,0,KY
8/11/08,Louisiana,11.7,0,88.3,0,LA
8/11/08,Maine,82.8,0,17.2,0,ME
8/11/08,Maryland,88,0,12,0,MD
8/11/08,Massachusetts,92.5,0,7.5,0,MA
8/11/08,Michigan,70,0,30,0,MI
8/11/08,Minnesota,83.5,0,16.5,0,MN
8/11/08,Mississippi,13.5,0,86.5,0,MS
8/11/08,Missouri,37.9,2,62.1,0,MO
8/11/08,Montana,36.5,0,63.5,10,MT
8/11/08,Nebraska,14,0,86,0,NE
8/11/08,Nevada,51.5,0,48.5,0,NV
8/11/08,New Hampshire,58.7,0,41.3,1,NH
8/11/08,New Jersey,90,0,10,56,NJ
8/11/08,New Mexico,72.9,0,27.1,0,NM
8/11/08,New York,92,0,8,0,NY
8/11/08,North Carolina,30,0,70,12,NC
8/11/08,North Dakota,28,0,72,0,ND
8/11/08,Ohio,60.5,0,39.5,0,OH
8/11/08,Oklahoma,7.5,0,92.5,0,OK
8/11/08,Oregon,88,45,12,0,OR
8/11/08,Pennsylvania,73.5,0,26.5,0,PA
8/11/08,Rhode Island,90,0,10,0,RI
8/11/08,South Carolina,12,0,88,0,SC
8/11/08,South Dakota,20,0,80,15,SD
8/11/08,Tennessee,11,0,89,0,TN
8/11/08,Texas,11.5,0,88.5,0,TX
8/11/08,Utah,7.5,0,92.5,0,UT
8/11/08,Vermont,91,0,9,0,VT
8/11/08,Virginia,50,0,50,8,VA
8/11/08,Washington,90.3,0,9.7,0,WA
8/11/08,West Virginia,12,0,88,0,WV
8/11/08,Wisconsin,78,3,22,33,WI
8/11/08,Wyoming,7.5,0,92.5,0,WY
8/12/08,Alabama,7,0,93,0,AL
8/12/08,Alaska,24,57,76,17,AK
8/12/08,Arizona,11,0,89,0,AZ
8/12/08,Arkansas,19.5,0,80.5,0,AR
8/12/08,California,88.5,14,11.5,0,CA
8/12/08,Colorado,64.9,1,35.1,0,CO
8/12/08,Connecticut,84.8,0,15.2,0,CT
8/12/08,Delaware,88,0,12,0,DE
8/12/08,District of Columbia,96.3,0,3.7,0,DC
8/12/08,Florida,37.1,0,62.9,0,FL
8/12/08,Georgia,18.4,0,81.6,0,GA
8/12/08,Hawaii,95.2,0,4.8,0,HI
8/12/08,Idaho,8.4,0,91.6,0,ID
8/12/08,Illinois,95.5,0,4.5,0,IL
8/12/08,Indiana,34.3,0,65.7,0,IN
8/12/08,Iowa,73,2,27,0,IA
8/12/08,Kansas,12.5,0,87.5,0,KS
8/12/08,Kentucky,6.7,0,93.3,0,KY
8/12/08,Louisiana,11.7,0,88.3,0,LA
8/12/08,Maine,82.8,0,17.2,0,ME
8/12/08,Maryland,90.5,0,9.5,0,MD
8/12/08,Massachusetts,92.5,0,7.5,0,MA
8/12/08,Michigan,70,0,30,30,MI
8/12/08,Minnesota,83,31,17,0,MN
8/12/08,Mississippi,13.5,0,86.5,0,MS
8/12/08,Missouri,36.6,0,63.4,0,MO
8/12/08,Montana,36.5,0,63.5,0,MT
8/12/08,Nebraska,14,0,86,0,NE
8/12/08,Nevada,51.5,0,48.5,0,NV
8/12/08,New Hampshire,60.5,0,39.5,0,NH
8/12/08,New Jersey,88,0,12,0,NJ
8/12/08,New Mexico,72.5,0,27.5,0,NM
8/12/08,New York,92,0,8,0,NY
8/12/08,North Carolina,30,0,70,0,NC
8/12/08,North Dakota,28,0,72,0,ND
8/12/08,Ohio,60.5,0,39.5,0,OH
8/12/08,Oklahoma,7.5,0,92.5,0,OK
8/12/08,Oregon,86.6,0,13.4,15,OR
8/12/08,Pennsylvania,74.1,0,25.9,0,PA
8/12/08,Rhode Island,90,0,10,0,RI
8/12/08,South Carolina,12,0,88,0,SC
8/12/08,South Dakota,21,0,79,0,SD
8/12/08,Tennessee,11,0,89,0,TN
8/12/08,Texas,11.5,0,88.5,0,TX
8/12/08,Utah,7.5,0,92.5,0,UT
8/12/08,Vermont,90.7,0,9.3,0,VT
8/12/08,Virginia,54,0,46,0,VA
8/12/08,Washington,90.3,0,9.7,0,WA
8/12/08,West Virginia,12,0,88,0,WV
8/12/08,Wisconsin,77.5,0,22.5,0,WI
8/12/08,Wyoming,7.5,0,92.5,0,WY
8/13/08,Alabama,7,0,93,0,AL
8/13/08,Alaska,24,0,76,13,AK
8/13/08,Arizona,11,0,89,0,AZ
8/13/08,Arkansas,19.5,0,80.5,0,AR
8/13/08,California,88.5,5,11.5,0,CA
8/13/08,Colorado,64.9,0,35.1,0,CO
8/13/08,Connecticut,84.8,0,15.2,0,CT
8/13/08,Delaware,88,0,12,0,DE
8/13/08,District of Columbia,96.3,0,3.7,0,DC
8/13/08,Florida,36.2,2,62.9,0,FL
8/13/08,Georgia,18.4,0,81.6,0,GA
8/13/08,Hawaii,95.2,0,4.8,0,HI
8/13/08,Idaho,8.4,0,91.6,0,ID
8/13/08,Illinois,95.5,0,4.5,0,IL
8/13/08,Indiana,34.3,0,60,64,IN
8/13/08,Iowa,73,0,27,0,IA
8/13/08,Kansas,12.5,0,81,63,KS
8/13/08,Kentucky,6.7,0,93.3,0,KY
8/13/08,Louisiana,11.7,0,88.3,0,LA
8/13/08,Maine,82.8,0,17.2,0,ME
8/13/08,Maryland,90.5,0,9.5,0,MD
8/13/08,Massachusetts,92.5,0,7.5,0,MA
8/13/08,Michigan,70,0,30,10,MI
8/13/08,Minnesota,83,8,17,0,MN
8/13/08,Mississippi,13.5,0,86.5,0,MS
8/13/08,Missouri,36.6,0,63.4,0,MO
8/13/08,Montana,36.5,0,63.5,0,MT
8/13/08,Nebraska,14,0,86,0,NE
8/13/08,Nevada,51.5,0,48.5,0,NV
8/13/08,New Hampshire,60.5,0,39.5,0,NH
8/13/08,New Jersey,88,0,12,0,NJ
8/13/08,New Mexico,72.5,0,27.5,0,NM
8/13/08,New York,92,0,8,0,NY
8/13/08,North Carolina,30,0,70,0,NC
8/13/08,North Dakota,28,0,72,0,ND
8/13/08,Ohio,60.5,0,39.5,0,OH
8/13/08,Oklahoma,7.5,0,92.5,0,OK
8/13/08,Oregon,86.6,0,13.4,0,OR
8/13/08,Pennsylvania,74.1,0,25.9,0,PA
8/13/08,Rhode Island,90,0,10,0,RI
8/13/08,South Carolina,12,0,88,0,SC
8/13/08,South Dakota,21,0,79,0,SD
8/13/08,Tennessee,11,0,89,0,TN
8/13/08,Texas,11.5,0,88.5,0,TX
8/13/08,Utah,7.5,0,92.5,0,UT
8/13/08,Vermont,90.7,0,9.3,0,VT
8/13/08,Virginia,54,57,46,0,VA
8/13/08,Washington,90.3,0,9.7,0,WA
8/13/08,West Virginia,12,0,88,0,WV
8/13/08,Wisconsin,77.5,0,22.5,0,WI
8/13/08,Wyoming,7.5,0,92.5,0,WY
8/14/08,Alabama,7,0,93,0,AL
8/14/08,Alaska,24,0,76,1,AK
8/14/08,Arizona,11,0,89,0,AZ
8/14/08,Arkansas,19.5,0,80.5,3,AR
8/14/08,California,87,9,11.5,10,CA
8/14/08,Colorado,64.9,8,35,5,CO
8/14/08,Connecticut,84.8,0,13,50,CT
8/14/08,Delaware,88,0,12,0,DE
8/14/08,District of Columbia,96.3,0,3.7,0,DC
8/14/08,Florida,36.2,0,62.9,0,FL
8/14/08,Georgia,17,2,81.6,13,GA
8/14/08,Hawaii,95.2,0,4.8,0,HI
8/14/08,Idaho,8.4,0,91.6,0,ID
8/14/08,Illinois,95.5,0,4.5,0,IL
8/14/08,Indiana,34.3,0,60,0,IN
8/14/08,Iowa,73,31,25,50,IA
8/14/08,Kansas,12.5,0,81,0,KS
8/14/08,Kentucky,6.7,0,93.3,0,KY
8/14/08,Louisiana,10.5,1,90,2,LA
8/14/08,Maine,82.8,0,15,29,ME
8/14/08,Maryland,90.5,0,9.5,0,MD
8/14/08,Massachusetts,92.5,0,7.5,0,MA
8/14/08,Michigan,70,0,30,0,MI
8/14/08,Minnesota,83,20,17,0,MN
8/14/08,Mississippi,13.5,0,86.5,0,MS
8/14/08,Missouri,36.6,0,63.4,15,MO
8/14/08,Montana,35,11,63.5,1,MT
8/14/08,Nebraska,14,0,86,0,NE
8/14/08,Nevada,51.5,0,48.5,0,NV
8/14/08,New Hampshire,60.5,0,39.5,0,NH
8/14/08,New Jersey,88,0,12,0,NJ
8/14/08,New Mexico,72.5,0,26,5,NM
8/14/08,New York,92,0,8,0,NY
8/14/08,North Carolina,30,0,70,12,NC
8/14/08,North Dakota,28,0,72,0,ND
8/14/08,Ohio,60.5,9,39.5,10,OH
8/14/08,Oklahoma,7.5,0,92.5,0,OK
8/14/08,Oregon,86.6,25,13.4,0,OR
8/14/08,Pennsylvania,74.1,0,25.9,6,PA
8/14/08,Rhode Island,90,0,10,0,RI
8/14/08,South Carolina,12,0,88,0,SC
8/14/08,South Dakota,21,0,79,0,SD
8/14/08,Tennessee,11,0,89,0,TN
8/14/08,Texas,11.5,0,88.5,0,TX
8/14/08,Utah,7.5,0,92.5,0,UT
8/14/08,Vermont,90.7,0,9.3,0,VT
8/14/08,Virginia,54,0,46,1,VA
8/14/08,Washington,90.3,0,9.7,0,WA
8/14/08,West Virginia,12,0,88,0,WV
8/14/08,Wisconsin,77.5,0,22.5,11,WI
8/14/08,Wyoming,7.5,0,92.5,0,WY
8/15/08,Alabama,7,0,93,0,AL
8/15/08,Alaska,20,0,80,1,AK
8/15/08,Arizona,7,0,93,1,AZ
8/15/08,Arkansas,19.5,0,80.5,0,AR
8/15/08,California,87,1,11.5,0,CA
8/15/08,Colorado,61,0,39,0,CO
8/15/08,Connecticut,90,1,10,0,CT
8/15/08,Delaware,90,1,12,0,DE
8/15/08,District of Columbia,96.3,0,3.7,0,DC
8/15/08,Florida,36.2,21,64.9,22,FL
8/15/08,Georgia,17,0,81.6,0,GA
8/15/08,Hawaii,95.2,0,4.8,0,HI
8/15/08,Idaho,8.4,0,91.6,0,ID
8/15/08,Illinois,95.5,0,4.5,0,IL
8/15/08,Indiana,34.3,0,66.5,1,IN
8/15/08,Iowa,76.9,2,25,0,IA
8/15/08,Kansas,12.5,0,90,1,KS
8/15/08,Kentucky,6.7,0,93.3,0,KY
8/15/08,Louisiana,10,0,90,0,LA
8/15/08,Maine,83,0,15,1,ME
8/15/08,Maryland,90.5,0,9.5,0,MD
8/15/08,Massachusetts,92.5,0,7.5,0,MA
8/15/08,Michigan,66,1,34.9,5,MI
8/15/08,Minnesota,83,0,17,0,MN
8/15/08,Mississippi,13.5,0,88,1,MS
8/15/08,Missouri,36.4,0,63.4,0,MO
8/15/08,Montana,30,1,70,0,MT
8/15/08,Nebraska,14,0,86,0,NE
8/15/08,Nevada,47.5,0,54,1,NV
8/15/08,New Hampshire,60.5,0,39.5,0,NH
8/15/08,New Jersey,88,0,12,0,NJ
8/15/08,New Mexico,72.5,0,26,0,NM
8/15/08,New York,94,6,8,0,NY
8/15/08,North Carolina,28,2,74,10,NC
8/15/08,North Dakota,27,1,72,0,ND
8/15/08,Ohio,60,0,40,0,OH
8/15/08,Oklahoma,7.5,0,92.5,0,OK
8/15/08,Oregon,89,0,11,1,OR
8/15/08,Pennsylvania,74.1,0,26,0,PA
8/15/08,Rhode Island,90,0,10,0,RI
8/15/08,South Carolina,12,0,88,0,SC
8/15/08,South Dakota,21,0,80,1,SD
8/15/08,Tennessee,11,0,89,0,TN
8/15/08,Texas,11.5,0,88.5,0,TX
8/15/08,Utah,7.5,0,92.5,0,UT
8/15/08,Vermont,90.7,0,10,1,VT
8/15/08,Virginia,54,0,46,0,VA
8/15/08,Washington,90.3,0,9.7,0,WA
8/15/08,West Virginia,11,1,88,0,WV
8/15/08,Wisconsin,77.5,0,23,1,WI
8/15/08,Wyoming,7.5,0,92.5,0,WY
8/16/08,Alabama,7,0,93,0,AL
8/16/08,Alaska,20,0,80,7,AK
8/16/08,Arizona,7,0,93,0,AZ
8/16/08,Arkansas,19.5,0,80.5,0,AR
8/16/08,California,87,6,11.5,0,CA
8/16/08,Colorado,60,1,39,0,CO
8/16/08,Connecticut,90,0,10,0,CT
8/16/08,Delaware,90,0,12,0,DE
8/16/08,District of Columbia,96.3,0,3.7,0,DC
8/16/08,Florida,36.2,5,64.9,6,FL
8/16/08,Georgia,17,0,81.6,0,GA
8/16/08,Hawaii,95.2,0,4.8,0,HI
8/16/08,Idaho,8.4,0,91.6,0,ID
8/16/08,Illinois,95.5,0,4.5,0,IL
8/16/08,Indiana,34.3,0,66.5,0,IN
8/16/08,Iowa,76.9,0,25,0,IA
8/16/08,Kansas,12.5,0,90,0,KS
8/16/08,Kentucky,6.7,0,93.3,0,KY
8/16/08,Louisiana,10,0,90,0,LA
8/16/08,Maine,83,0,15,0,ME
8/16/08,Maryland,90.5,0,9.5,0,MD
8/16/08,Massachusetts,92.5,0,7.5,0,MA
8/16/08,Michigan,66,0,34.9,0,MI
8/16/08,Minnesota,82,15,17,0,MN
8/16/08,Mississippi,13.5,0,88,0,MS
8/16/08,Missouri,36.4,0,63.4,0,MO
8/16/08,Montana,30,0,70,0,MT
8/16/08,Nebraska,14,0,86,0,NE
8/16/08,Nevada,47.5,48,54,48,NV
8/16/08,New Hampshire,60.5,0,39.5,0,NH
8/16/08,New Jersey,88,0,12,0,NJ
8/16/08,New Mexico,72.5,0,26,0,NM
8/16/08,New York,94,0,8,0,NY
8/16/08,North Carolina,28,0,74,0,NC
8/16/08,North Dakota,27,0,72,0,ND
8/16/08,Ohio,59,3,40,0,OH
8/16/08,Oklahoma,7.5,0,92.5,0,OK
8/16/08,Oregon,89,0,11,0,OR
8/16/08,Pennsylvania,74.1,0,26,0,PA
8/16/08,Rhode Island,90,0,10,0,RI
8/16/08,South Carolina,12,0,88,0,SC
8/16/08,South Dakota,21,0,80,0,SD
8/16/08,Tennessee,11,0,89,0,TN
8/16/08,Texas,11.5,0,88.5,0,TX
8/16/08,Utah,7.5,0,92.5,0,UT
8/16/08,Vermont,90.7,0,10,0,VT
8/16/08,Virginia,54,0,46,0,VA
8/16/08,Washington,90.3,0,9.7,0,WA
8/16/08,West Virginia,11,0,88,0,WV
8/16/08,Wisconsin,77.5,0,23,0,WI
8/16/08,Wyoming,7.5,0,92.5,0,WY
8/17/08,Alabama,7,0,93,0,AL
8/17/08,Alaska,20,0,80,0,AK
8/17/08,Arizona,7,0,93,0,AZ
8/17/08,Arkansas,19.5,0,80.5,0,AR
8/17/08,California,87,0,11.5,0,CA
8/17/08,Colorado,55,1,45,3,CO
8/17/08,Connecticut,90,0,10,1,CT
8/17/08,Delaware,90,0,12,0,DE
8/17/08,District of Columbia,96.3,0,3.7,0,DC
8/17/08,Florida,35.5,5,64.5,4,FL
8/17/08,Georgia,17,0,81.6,0,GA
8/17/08,Hawaii,95.2,0,4.8,0,HI
8/17/08,Idaho,8.4,0,91.6,0,ID
8/17/08,Illinois,95.5,0,4.5,0,IL
8/17/08,Indiana,34.3,0,66.5,0,IN
8/17/08,Iowa,76.9,0,25,0,IA
8/17/08,Kansas,10,0,90,0,KS
8/17/08,Kentucky,6.7,0,93.3,0,KY
8/17/08,Louisiana,10,0,90,0,LA
8/17/08,Maine,83,0,15,0,ME
8/17/08,Maryland,90.5,0,9.5,0,MD
8/17/08,Massachusetts,92.5,0,7.5,20,MA
8/17/08,Michigan,66,5,34.9,0,MI
8/17/08,Minnesota,82,0,17,0,MN
8/17/08,Mississippi,13.5,0,88,0,MS
8/17/08,Missouri,36.4,0,63.4,0,MO
8/17/08,Montana,30,0,70,0,MT
8/17/08,Nebraska,14,0,86,0,NE
8/17/08,Nevada,47.6,0,54,0,NV
8/17/08,New Hampshire,60.5,0,40,0,NH
8/17/08,New Jersey,88,0,12,0,NJ
8/17/08,New Mexico,72.5,0,26,0,NM
8/17/08,New York,94,0,8,0,NY
8/17/08,North Carolina,28,0,74,0,NC
8/17/08,North Dakota,27,4,72,0,ND
8/17/08,Ohio,59,1,40.5,3,OH
8/17/08,Oklahoma,7.5,0,92.5,0,OK
8/17/08,Oregon,89,0,11,0,OR
8/17/08,Pennsylvania,74.1,0,26.1,0,PA
8/17/08,Rhode Island,90,0,10,0,RI
8/17/08,South Carolina,12,0,88,0,SC
8/17/08,South Dakota,21,0,80,0,SD
8/17/08,Tennessee,11,0,89,0,TN
8/17/08,Texas,11.5,0,88.5,0,TX
8/17/08,Utah,7.5,0,92.5,0,UT
8/17/08,Vermont,90.7,0,10,0,VT
8/17/08,Virginia,51.5,1,48.5,8,VA
8/17/08,Washington,90.3,0,9.7,0,WA
8/17/08,West Virginia,11,0,88,0,WV
8/17/08,Wisconsin,77.5,0,23,0,WI
8/17/08,Wyoming,7.5,0,92.5,0,WY
8/18/08,Alabama,7,0,93,0,AL
8/18/08,Alaska,20,0,80,0,AK
8/18/08,Arizona,7,0,93,0,AZ
8/18/08,Arkansas,19.5,0,80.5,0,AR
8/18/08,California,87,0,11.5,0,CA
8/18/08,Colorado,55,0,45,0,CO
8/18/08,Connecticut,90,0,10,0,CT
8/18/08,Delaware,90,0,12,0,DE
8/18/08,District of Columbia,96.3,0,3.7,0,DC
8/18/08,Florida,35.5,0,64.5,0,FL
8/18/08,Georgia,17,0,81.6,0,GA
8/18/08,Hawaii,95.2,0,4.8,0,HI
8/18/08,Idaho,8.4,0,91.6,0,ID
8/18/08,Illinois,95.5,0,4.5,0,IL
8/18/08,Indiana,34.3,0,66.5,0,IN
8/18/08,Iowa,76.9,0,25,0,IA
8/18/08,Kansas,10,0,90,0,KS
8/18/08,Kentucky,6.7,0,93.3,0,KY
8/18/08,Louisiana,10,0,90,0,LA
8/18/08,Maine,83,0,15,0,ME
8/18/08,Maryland,90.5,0,9.5,0,MD
8/18/08,Massachusetts,92.5,0,7.5,0,MA
8/18/08,Michigan,66,0,35,5,MI
8/18/08,Minnesota,82,0,19,6,MN
8/18/08,Mississippi,13.5,0,88,0,MS
8/18/08,Missouri,36.4,1,63.4,0,MO
8/18/08,Montana,30,0,70,0,MT
8/18/08,Nebraska,14,0,86,0,NE
8/18/08,Nevada,47.6,0,54,0,NV
8/18/08,New Hampshire,60.5,0,40,0,NH
8/18/08,New Jersey,88,0,12,0,NJ
8/18/08,New Mexico,72.5,0,26,0,NM
8/18/08,New York,94,0,8,0,NY
8/18/08,North Carolina,28,0,74,0,NC
8/18/08,North Dakota,27,0,72,0,ND
8/18/08,Ohio,59,0,47,12,OH
8/18/08,Oklahoma,7.5,0,92.5,0,OK
8/18/08,Oregon,89,0,11,0,OR
8/18/08,Pennsylvania,74.1,0,26.1,52,PA
8/18/08,Rhode Island,90,0,10,0,RI
8/18/08,South Carolina,12,0,88,0,SC
8/18/08,South Dakota,21,0,80,0,SD
8/18/08,Tennessee,11,0,89,0,TN
8/18/08,Texas,11.5,0,88.5,0,TX
8/18/08,Utah,7.5,0,92.5,0,UT
8/18/08,Vermont,90.7,0,10,0,VT
8/18/08,Virginia,51.5,0,48.5,0,VA
8/18/08,Washington,90.3,0,9.7,0,WA
8/18/08,West Virginia,11,0,88,0,WV
8/18/08,Wisconsin,77.5,0,23,0,WI
8/18/08,Wyoming,7.5,0,92.5,0,WY
8/19/08,Alabama,7,0,93,0,AL
8/19/08,Alaska,20,0,80,0,AK
8/19/08,Arizona,7,0,93,0,AZ
8/19/08,Arkansas,19.5,0,80.5,0,AR
8/19/08,California,87,0,11.5,0,CA
8/19/08,Colorado,55,0,45,0,CO
8/19/08,Connecticut,90,0,10,1,CT
8/19/08,Delaware,90,0,12,0,DE
8/19/08,District of Columbia,96.3,0,3.7,0,DC
8/19/08,Florida,35.5,10,64.5,10,FL
8/19/08,Georgia,16.2,4,86,4,GA
8/19/08,Hawaii,95.2,0,4.8,0,HI
8/19/08,Idaho,8.4,0,91.6,0,ID
8/19/08,Illinois,95,50,5,50,IL
8/19/08,Indiana,34.3,5,66.5,0,IN
8/19/08,Iowa,76.9,0,25,0,IA
8/19/08,Kansas,10,0,90,0,KS
8/19/08,Kentucky,6.7,0,93.3,0,KY
8/19/08,Louisiana,10,0,90,0,LA
8/19/08,Maine,83,0,15,0,ME
8/19/08,Maryland,90.5,0,9.5,0,MD
8/19/08,Massachusetts,92.5,0,7.5,0,MA
8/19/08,Michigan,66,0,35,0,MI
8/19/08,Minnesota,80,20,20,39,MN
8/19/08,Mississippi,13.5,0,88,0,MS
8/19/08,Missouri,36.4,0,63.4,0,MO
8/19/08,Montana,30,0,70,0,MT
8/19/08,Nebraska,14,0,86,0,NE
8/19/08,Nevada,50,4,54,0,NV
8/19/08,New Hampshire,60.5,0,37,2,NH
8/19/08,New Jersey,88,0,12,0,NJ
8/19/08,New Mexico,72.5,0,26,27,NM
8/19/08,New York,94,50,8,0,NY
8/19/08,North Carolina,28,33,74,0,NC
8/19/08,North Dakota,27,0,72,0,ND
8/19/08,Ohio,54,68,47,10,OH
8/19/08,Oklahoma,7.5,0,92.5,0,OK
8/19/08,Oregon,89,0,11,0,OR
8/19/08,Pennsylvania,74.1,40,26.1,0,PA
8/19/08,Rhode Island,90,0,10,50,RI
8/19/08,South Carolina,12,0,88,0,SC
8/19/08,South Dakota,21,0,80,0,SD
8/19/08,Tennessee,11,0,89,0,TN
8/19/08,Texas,11.5,0,88.5,0,TX
8/19/08,Utah,7.5,0,92.5,0,UT
8/19/08,Vermont,90.7,0,10,14,VT
8/19/08,Virginia,51.5,0,48.5,0,VA
8/19/08,Washington,90.3,0,9.7,0,WA
8/19/08,West Virginia,11,0,88,0,WV
8/19/08,Wisconsin,77.5,0,23,0,WI
8/19/08,Wyoming,7.5,0,92.5,0,WY
8/20/08,Alabama,7,0,93,0,AL
8/20/08,Alaska,20,3,80,9,AK
8/20/08,Arizona,8.5,0,91.5,0,AZ
8/20/08,Arkansas,16,0,84,0,AR
8/20/08,California,88.3,0,11.7,0,CA
8/20/08,Colorado,55.5,0,44.5,0,CO
8/20/08,Connecticut,88,0,12,4,CT
8/20/08,Delaware,88,0,12,0,DE
8/20/08,District of Columbia,96.3,0,3.7,0,DC
8/20/08,Florida,34.5,5,65.5,1,FL
8/20/08,Georgia,17.8,12,82.2,0,GA
8/20/08,Hawaii,95.2,0,4.8,0,HI
8/20/08,Idaho,8.4,0,91.6,0,ID
8/20/08,Illinois,95.5,0,4.5,0,IL
8/20/08,Indiana,35.1,12,64.9,0,IN
8/20/08,Iowa,75,0,25,79,IA
8/20/08,Kansas,11,0,89,0,KS
8/20/08,Kentucky,6.7,0,93.3,0,KY
8/20/08,Louisiana,7,0,93,0,LA
8/20/08,Maine,84.3,0,15.7,0,ME
8/20/08,Maryland,89.8,0,10.2,0,MD
8/20/08,Massachusetts,93.8,0,6.2,0,MA
